Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
35,0,0,1,2,1,3,1,258,1,1,6,1,187400,1.0,0,19,8,1,1.0,2,1,0,0
23,0,2,1,2,3,1,1,259,1,1,0,1,76370,2.0,0,11,8,1,5.0,3,3,0,2
25,0,2,1,11,3,3,1,260,1,2,4,1,100960,0.0,0,11,8,1,4.0,3,3,1,2
38,0,2,1,16,3,1,1,261,1,5,6,2,147560,0.0,0,20,8,1,8.0,3,7,0,5
29,0,1,2,2,4,1,1,262,1,4,0,0,64990,1.0,0,18,8,3,10.0,3,10,2,8
48,0,2,1,16,3,5,1,263,1,1,7,1,97240,3.0,0,13,8,0,12.0,2,2,2,2
27,0,1,2,4,3,5,1,264,1,5,2,0,21940,1.0,0,12,8,0,6.0,5,6,0,4
37,0,2,1,16,3,1,1,265,1,3,3,2,33880,3.0,0,11,8,0,4.0,2,1,0,0
50,0,2,2,5,3,3,1,266,1,1,2,1,54730,1.0,0,19,8,1,20.0,2,20,3,8
34,0,2,1,18,1,3,1,267,1,1,0,2,27030,1.0,0,21,8,1,9.0,2,8,7,7
24,1,2,1,17,2,1,1,268,0,1,0,2,25010,9.0,0,12,8,0,4.0,3,2,2,0
39,0,2,1,12,5,3,1,269,0,1,8,2,62200,1.0,0,14,8,2,20.0,2,20,11,10
32,0,2,1,2,3,1,1,270,1,5,6,2,30380,1.0,0,11,8,0,10.0,5,10,0,8
50,1,1,1,4,2,3,1,271,1,4,8,1,44240,3.0,0,14,8,1,18.0,2,4,1,3
38,0,2,1,9,4,1,1,272,1,1,7,2,43120,0.0,0,12,8,1,10.0,2,9,1,8
27,0,2,1,10,3,3,1,273,1,5,6,1,132450,1.0,0,23,8,1,9.0,3,9,0,7
32,0,2,2,1,3,3,1,274,1,2,7,2,136640,3.0,0,14,8,0,10.0,6,7,7,7
47,0,2,1,2,3,3,1,275,0,5,7,2,50210,2.0,0,17,8,0,20.0,3,7,1,7
40,0,1,1,3,4,3,1,276,0,3,1,1,51260,5.0,0,18,8,0,20.0,2,18,1,12
53,0,2,1,7,1,1,1,277,1,2,2,1,28590,3.0,0,18,8,1,32.0,2,5,1,3
41,0,2,2,6,3,3,1,278,1,1,7,0,102390,3.0,0,24,8,3,23.0,3,21,12,6
60,0,2,1,8,2,1,1,279,0,5,2,2,53290,8.0,0,20,8,0,10.0,3,2,2,2
27,0,1,1,29,1,1,1,280,1,2,4,0,43250,1.0,0,14,8,0,9.0,2,9,1,7
41,0,2,1,3,3,3,1,281,1,1,4,1,72600,1.0,0,16,8,0,22.0,2,22,2,10
50,0,2,2,9,3,1,1,282,1,2,6,1,23220,7.0,0,25,8,1,4.0,0,2,2,2
28,1,2,2,2,4,1,1,283,1,3,6,2,20750,7.0,0,18,8,3,10.0,0,7,3,7
36,0,0,1,10,4,5,1,284,0,2,6,1,41520,9.0,0,19,8,1,10.0,3,8,0,5
38,0,2,1,1,3,3,1,285,0,3,3,2,96190,4.0,0,13,8,1,10.0,2,1,0,0
44,0,0,1,8,2,1,1,286,1,1,6,2,135030,2.0,0,12,8,0,9.0,6,5,1,4
47,0,1,1,27,3,1,1,287,1,1,6,0,54410,9.0,0,22,8,1,28.0,6,22,11,13
30,0,2,1,8,3,1,1,288,1,2,7,0,52090,7.0,0,14,8,1,10.0,3,8,7,7
29,0,2,1,1,2,3,1,289,0,1,7,2,106730,1.0,0,13,8,3,1.0,2,1,0,0
42,1,1,1,10,1,1,1,290,0,1,7,0,50100,6.0,0,21,8,3,7.0,3,2,2,2
43,0,1,1,26,1,1,1,291,1,1,2,1,135490,3.0,0,11,8,2,7.0,3,2,2,2
34,0,2,1,2,5,5,1,292,1,2,0,2,49990,3.0,0,12,8,2,10.0,2,5,4,3
23,0,2,2,13,3,2,1,293,1,5,7,1,42210,1.0,0,11,8,1,5.0,4,4,0,2
39,0,2,2,2,4,2,1,294,0,4,0,1,138720,9.0,0,12,8,3,12.0,3,8,3,6
56,0,2,1,2,4,3,1,295,1,1,3,1,20420,7.0,0,12,8,0,30.0,6,10,1,1
40,0,2,2,9,3,2,1,296,1,2,6,2,20730,0.0,0,14,8,0,5.0,3,4,2,3
27,0,2,1,10,3,1,1,297,0,1,2,2,29560,8.0,0,13,8,0,9.0,6,7,0,7
29,0,2,2,20,3,2,1,298,0,2,3,0,29260,1.0,0,15,8,1,2.0,3,2,2,2
53,0,2,1,9,3,1,1,299,0,3,2,2,48090,2.0,0,18,8,0,19.0,2,2,2,2
35,0,0,1,5,1,3,1,300,1,1,0,0,51630,2.0,0,18,8,2,16.0,4,1,0,0
32,0,1,2,4,4,1,1,301,1,2,7,1,188440,1.0,0,19,8,0,10.0,3,10,4,7
38,0,2,2,10,3,3,1,302,1,4,2,1,181720,6.0,0,12,8,2,6.0,5,1,0,1
34,0,2,1,20,3,3,1,303,0,3,2,0,57440,3.0,0,19,8,1,7.0,4,0,0,0
52,0,2,2,21,5,5,1,304,1,3,3,1,28890,1.0,0,11,8,1,34.0,2,34,1,16
33,1,2,1,1,2,3,1,305,1,3,2,2,28710,1.0,0,17,8,3,10.0,2,10,7,8
25,0,2,1,8,3,1,1,306,1,2,6,2,74840,1.0,0,15,8,0,6.0,3,6,1,4
45,0,2,2,2,3,1,1,307,1,3,0,2,60740,0.0,0,14,8,0,9.0,2,8,3,1
23,0,2,1,23,1,1,1,308,0,2,6,2,173280,1.0,0,17,8,1,2.0,2,2,0,2
47,1,1,1,4,3,1,1,309,1,1,5,2,27740,4.0,0,13,8,1,,2,5,1,3
34,0,2,1,12,3,5,1,310,1,1,6,2,45050,1.0,0,12,8,0,6.0,3,6,1,4
55,1,2,0,7,3,0,1,311,1,4,2,1,74280,5.0,0,12,8,0,24.0,2,5,1,4
36,0,0,1,7,2,1,1,312,1,5,7,2,116310,1.0,0,18,8,1,10.0,2,10,0,9
52,0,0,1,1,4,1,1,313,1,5,7,1,97380,0.0,0,18,8,2,5.0,2,4,1,2
26,0,1,1,2,2,1,1,314,1,1,4,0,28350,3.0,0,11,8,1,5.0,2,2,2,0
29,0,2,1,10,2,3,1,315,1,3,4,1,169590,4.0,0,14,8,3,11.0,5,8,1,1
26,1,2,1,15,2,1,1,316,1,2,2,2,26130,6.0,0,19,8,1,6.0,2,4,1,2
34,0,2,1,14,4,5,1,317,1,2,4,2,61460,2.0,0,12,8,0,10.0,3,4,1,3
54,0,2,1,18,4,3,1,318,0,2,2,0,49630,9.0,0,15,8,1,9.0,2,5,1,4
27,0,1,1,13,2,1,1,319,0,4,6,1,195370,0.0,0,12,8,0,5.0,5,4,1,1
37,0,2,2,2,4,5,1,320,1,2,4,0,61720,0.0,0,11,8,0,6.0,1,5,4,3
38,0,1,2,2,4,1,1,321,0,2,6,2,23680,6.0,0,11,8,1,17.0,3,15,4,12
34,0,2,2,2,3,2,1,322,1,1,8,2,103120,1.0,0,12,8,0,6.0,2,6,1,3
35,0,2,1,5,4,3,1,323,1,3,3,1,16750,1.0,0,16,8,0,3.0,6,3,0,2
30,0,2,1,20,3,3,1,324,1,1,2,1,25230,3.0,0,13,8,1,7.0,2,2,0,2
40,0,1,1,10,4,3,1,325,1,2,4,1,65670,1.0,0,13,8,1,8.0,3,8,3,7
34,0,2,1,10,3,1,1,326,1,3,0,1,47390,5.0,0,24,8,2,6.0,2,3,1,2
42,0,1,1,9,4,3,1,327,1,1,4,0,92080,1.0,0,15,8,1,24.0,2,24,14,9
23,1,2,2,2,3,3,1,328,0,4,4,1,45590,1.0,0,18,8,1,1.0,2,0,0,0
24,0,0,2,1,5,2,1,329,0,1,4,0,81890,1.0,0,14,8,1,1.0,3,1,0,0
52,0,2,1,29,3,1,1,330,1,2,4,1,29420,8.0,0,11,8,1,9.0,1,5,1,4
50,0,2,1,8,4,1,1,331,1,2,7,1,49410,5.0,0,11,8,1,30.0,3,4,0,3
29,1,2,2,2,4,2,1,332,0,4,6,1,106500,1.0,0,13,8,2,1.0,2,1,0,0
33,0,2,1,3,4,1,1,333,1,4,4,1,59020,0.0,0,12,8,1,14.0,2,13,3,7
33,1,2,1,23,5,1,1,334,1,1,1,2,86390,5.0,0,16,8,2,6.0,3,3,0,2
47,0,2,1,6,4,4,1,335,1,2,3,1,63470,1.0,0,14,8,0,26.0,2,26,3,0
36,0,2,2,6,3,3,1,336,0,2,7,1,42000,0.0,0,22,8,0,10.0,3,9,0,5
29,0,2,1,10,3,4,1,337,1,1,6,1,34520,1.0,0,11,8,0,10.0,3,10,0,7
58,1,2,1,24,3,4,1,338,0,2,6,2,43170,7.0,0,17,8,0,40.0,2,31,13,8
35,0,2,2,10,4,2,1,339,0,1,6,2,26320,3.0,0,13,8,3,7.0,3,2,2,2
42,0,2,2,15,1,2,1,340,1,2,2,1,46680,9.0,0,18,8,2,8.0,2,4,0,2
28,1,2,1,19,4,3,1,341,0,2,7,2,32040,6.0,0,16,8,1,5.0,4,2,2,1
36,0,2,1,2,3,1,1,342,1,2,0,1,27200,4.0,0,14,8,1,8.0,3,5,0,4
32,0,2,1,3,1,3,1,343,1,2,4,1,171810,1.0,0,14,8,0,14.0,2,14,6,8
40,0,1,2,9,3,2,1,344,1,3,4,2,22380,,0,14,8,0,10.0,3,1,0,0
30,0,2,1,7,3,5,1,345,1,2,5,2,14830,5.0,0,13,8,0,12.0,3,0,0,0
45,0,2,1,10,4,1,1,346,1,1,5,2,56050,1.0,0,12,8,2,1.0,2,1,0,0
42,0,2,1,20,2,3,1,347,1,2,8,1,72950,1.0,0,15,8,0,10.0,3,9,7,8
38,0,1,2,4,3,3,1,348,1,2,6,0,23060,2.0,0,19,8,1,13.0,5,4,1,2
34,0,1,1,7,4,1,1,349,1,3,2,2,23480,1.0,0,14,8,1,6.0,3,5,1,3
49,1,2,2,7,2,1,1,350,0,2,0,1,89980,1.0,0,14,8,2,9.0,2,9,7,7
55,1,2,0,16,3,5,1,351,1,4,4,2,43190,4.0,0,11,8,0,12.0,3,9,7,3
43,0,2,1,25,2,3,1,352,1,2,0,1,61320,6.0,0,13,8,0,22.0,3,4,1,0
27,0,2,2,2,4,3,1,353,1,2,3,0,33460,1.0,0,21,8,1,9.0,2,9,0,8
35,0,2,1,1,3,3,1,354,1,1,5,2,108550,3.0,0,13,8,1,17.0,2,8,1,6
28,0,2,2,1,2,5,1,355,0,1,7,1,22310,1.0,0,12,8,0,8.0,3,8,7,5
34,0,2,2,2,5,1,1,356,1,4,6,1,23230,0.0,0,17,8,0,4.0,2,3,0,2
26,1,1,1,22,4,4,1,357,0,1,7,1,20240,1.0,0,23,8,0,8.0,2,8,1,7
27,0,0,2,1,3,5,1,358,0,1,7,1,27130,1.0,0,11,8,0,0.0,2,0,0,0
51,0,2,2,16,3,3,1,359,1,3,6,1,94390,2.0,0,15,8,3,29.0,0,20,4,17
44,0,2,2,24,5,3,1,360,0,1,7,2,25660,9.0,0,11,8,1,10.0,3,5,2,3
25,0,2,1,17,3,3,1,361,1,1,2,2,199260,7.0,0,11,8,3,6.0,5,4,0,1
33,0,2,1,8,4,1,1,362,1,3,2,0,24510,1.0,0,13,8,1,9.0,3,9,0,8
35,0,2,2,6,4,3,1,363,0,2,3,2,94190,1.0,0,24,8,1,6.0,5,6,1,1
36,0,2,2,10,4,2,1,364,1,3,3,1,86860,1.0,0,13,8,0,18.0,2,18,4,11
32,0,2,1,3,4,3,1,365,0,4,7,0,30380,2.0,0,20,8,0,8.0,3,5,0,3
30,0,1,1,4,5,3,1,366,1,5,8,0,30580,9.0,0,14,8,1,10.0,2,5,0,3
53,0,2,2,6,3,2,1,367,1,4,7,1,23250,7.0,0,18,8,1,35.0,1,5,0,4
45,0,2,1,1,5,5,1,368,1,2,0,0,20880,4.0,0,15,8,3,18.0,2,5,0,2
32,0,2,2,10,3,2,1,369,0,1,1,1,30720,5.0,0,12,8,0,9.0,4,5,1,3
52,0,1,1,1,1,1,1,370,1,2,2,1,50060,3.0,0,16,8,1,31.0,2,9,0,0
37,0,2,2,24,2,1,1,371,0,4,2,0,42570,4.0,0,15,8,0,9.0,2,1,0,0
28,0,2,1,21,4,1,1,372,0,1,0,0,25000,1.0,0,16,8,2,6.0,3,5,0,4
22,0,2,1,2,2,1,1,373,1,1,8,1,11020,6.0,0,19,8,0,4.0,3,2,2,2
44,0,2,1,22,3,3,1,374,0,1,2,1,104530,2.0,0,11,8,1,10.0,2,3,0,2
42,0,1,2,13,4,1,1,375,0,2,2,2,22880,5.0,0,16,8,1,8.0,4,2,2,2
36,0,2,1,14,3,4,1,376,1,2,6,1,39290,0.0,0,24,8,0,6.0,6,5,0,3
25,0,2,2,11,3,1,1,377,0,1,2,1,23110,1.0,0,11,8,1,5.0,2,5,0,3
35,0,2,1,9,2,1,1,378,0,1,0,1,31400,1.0,0,13,8,1,17.0,2,17,5,15
35,1,1,2,8,2,2,1,379,0,1,2,0,36900,1.0,0,13,8,1,10.0,2,10,7,8
32,0,0,1,21,3,1,1,380,1,1,7,0,44500,0.0,0,13,8,0,4.0,3,3,0,2
25,0,2,2,5,3,2,1,381,0,4,6,1,27560,1.0,0,12,8,2,5.0,2,5,0,3
49,0,2,2,9,3,5,1,382,0,2,8,1,190330,2.0,0,18,8,1,7.0,5,4,0,2
24,0,0,1,2,5,5,1,383,1,2,0,1,187220,0.0,0,22,8,1,6.0,3,5,3,4
32,0,1,1,12,5,3,1,384,1,1,6,1,95470,1.0,0,13,8,1,10.0,3,10,5,3
38,0,2,2,22,2,3,1,385,1,1,7,1,137340,0.0,0,13,8,0,3.0,3,2,1,2
42,0,2,1,18,1,5,1,386,0,2,6,1,199990,2.0,0,23,8,1,17.0,6,5,1,3
31,0,2,1,16,3,1,1,387,0,3,7,1,22790,3.0,0,12,8,1,8.0,3,6,0,2
29,1,2,2,3,3,2,1,388,1,3,2,0,59160,6.0,0,12,8,0,5.0,2,3,0,2
53,0,2,1,9,3,1,1,389,1,1,8,1,20890,5.0,0,16,8,0,28.0,2,2,2,2
35,0,2,1,1,3,1,1,390,1,3,0,1,167920,3.0,0,12,8,1,16.0,3,13,4,8
37,0,1,1,13,4,1,1,391,0,3,1,1,35640,5.0,0,11,8,0,10.0,1,5,0,0
53,0,2,1,1,1,3,1,392,1,1,7,2,44250,6.0,0,22,8,1,33.0,2,12,3,8
43,0,1,1,1,3,3,1,393,1,1,2,1,52650,4.0,0,11,8,1,12.0,4,5,2,2
47,0,2,2,15,4,2,1,394,0,3,5,1,65530,0.0,0,15,8,0,8.0,2,7,7,7
37,0,0,1,1,5,3,1,395,0,2,6,2,62610,1.0,0,12,8,0,10.0,1,10,0,9
50,0,0,1,17,3,3,1,396,0,1,2,0,42980,1.0,0,20,8,1,31.0,6,31,14,7
39,0,2,1,1,3,4,1,397,0,3,1,1,68040,8.0,0,14,8,1,13.0,3,5,0,4
33,0,2,2,7,3,1,1,398,1,2,4,0,38150,3.0,0,11,8,1,7.0,3,4,0,3
32,1,2,1,9,1,3,1,399,0,1,2,2,27410,1.0,0,15,8,1,1.0,5,1,0,1
29,0,2,1,5,4,1,1,400,0,4,0,0,66730,6.0,0,12,8,1,8.0,2,4,0,3
44,0,2,1,26,2,1,1,401,1,2,4,1,76390,1.0,0,14,8,0,8.0,6,8,7,1
28,0,2,2,24,5,1,1,402,0,1,6,2,23280,1.0,0,11,8,2,4.0,3,4,0,2
58,1,1,2,9,2,5,1,403,1,1,7,0,21530,9.0,0,11,8,0,3.0,3,1,0,0
43,0,2,2,7,4,2,1,404,1,2,7,0,48760,4.0,0,16,8,2,4.0,4,1,0,0
20,1,2,1,11,3,3,1,405,1,2,7,2,93960,1.0,0,12,8,0,2.0,6,2,0,2
21,1,2,1,1,3,3,1,406,1,2,7,2,104000,1.0,0,13,8,1,1.0,2,1,0,0
36,0,2,1,26,4,3,1,407,1,1,2,1,84740,0.0,0,14,8,0,17.0,3,16,4,11
47,0,2,1,2,3,1,1,408,1,2,4,2,99810,1.0,0,21,8,1,3.0,3,3,1,2
22,1,2,1,15,4,1,1,409,0,1,2,1,124900,0.0,0,13,8,0,4.0,3,3,0,2
41,1,2,1,23,3,1,1,410,0,2,7,0,26570,4.0,0,11,8,0,10.0,3,7,1,0
28,0,2,1,10,3,1,1,411,0,3,3,0,135910,5.0,0,20,8,1,6.0,2,2,2,2
39,1,2,1,10,4,1,1,412,0,4,1,1,66960,7.0,0,11,8,0,8.0,3,2,2,2
27,0,2,1,1,3,3,1,413,1,1,6,2,20580,1.0,0,14,8,1,1.0,5,1,0,0
34,0,2,1,12,2,5,1,414,1,2,1,0,88650,1.0,0,11,8,1,1.0,0,1,1,0
42,0,2,2,11,1,5,1,415,1,2,1,2,59400,7.0,0,16,8,0,10.0,2,5,0,3
33,0,2,2,2,3,2,1,416,0,1,7,2,59140,3.0,0,16,8,1,6.0,4,3,0,2
58,0,2,1,2,4,1,1,417,1,1,6,0,26220,2.0,0,23,8,0,24.0,3,6,0,4
31,0,2,2,1,3,1,1,418,0,1,8,1,121850,3.0,0,14,8,0,13.0,2,7,5,2
35,0,2,1,2,1,1,1,419,1,3,0,1,106090,1.0,0,22,8,0,10.0,3,10,0,7
49,0,2,1,25,2,1,1,420,0,2,7,1,43450,4.0,0,15,8,0,29.0,3,26,1,7
48,0,2,1,1,4,3,1,421,1,1,6,1,21770,4.0,0,18,8,0,13.0,4,0,0,0
31,0,0,1,1,2,5,1,422,0,2,7,1,27930,1.0,0,16,8,0,9.0,4,9,0,0
36,0,2,0,2,4,5,1,423,1,1,7,2,79180,2.0,0,12,8,2,8.0,3,6,0,1
38,0,2,2,6,3,4,1,424,1,2,7,1,87890,1.0,0,11,8,3,15.0,4,15,5,11
32,0,0,2,18,3,2,1,425,1,1,2,1,23890,6.0,0,12,8,1,5.0,4,3,0,2
25,1,2,1,1,2,1,1,426,1,1,7,1,32120,1.0,0,15,8,1,1.0,3,1,0,0
40,0,2,1,1,4,3,1,427,1,2,6,0,192320,2.0,0,14,8,1,11.0,3,1,0,0
26,0,1,2,11,3,2,1,428,1,2,0,2,22670,1.0,0,19,8,3,7.0,2,7,0,7
41,0,2,1,1,4,3,1,429,1,1,6,2,195170,2.0,0,13,8,0,20.0,5,18,2,17
36,0,2,1,9,3,1,1,430,0,2,0,2,24360,4.0,0,13,8,0,16.0,3,11,3,9
19,1,2,1,15,3,1,1,431,1,2,6,2,160640,1.0,0,15,8,1,1.0,3,1,0,0
20,1,2,1,29,3,1,1,432,0,3,2,2,27070,1.0,0,11,8,0,1.0,2,1,0,0
31,0,2,1,1,4,1,1,433,1,4,5,1,190680,0.0,0,12,8,0,10.0,1,9,8,5
40,0,1,2,1,3,2,1,434,1,1,6,0,39310,8.0,0,19,8,0,3.0,2,1,0,0
32,0,2,1,24,3,1,1,435,1,4,2,1,37300,1.0,0,25,8,1,8.0,4,8,6,3
36,1,2,1,10,3,3,1,436,1,3,7,1,22320,1.0,0,12,8,1,16.0,2,16,3,7
33,0,2,1,1,4,3,1,437,0,4,4,2,44650,0.0,0,13,8,0,6.0,3,5,1,4
37,1,2,2,10,4,2,1,438,0,3,1,1,30720,5.0,0,14,8,0,17.0,3,14,11,7
45,0,0,1,8,1,1,1,439,1,2,7,1,33190,1.0,0,12,8,1,9.0,3,9,0,8
29,0,1,1,29,1,1,1,440,1,1,8,1,192020,1.0,0,12,8,0,3.0,5,3,0,2
35,0,2,0,1,3,0,1,441,1,3,2,1,136750,1.0,0,15,8,3,5.0,5,5,1,0
52,0,2,1,5,4,4,1,442,1,1,2,1,29110,2.0,0,17,8,2,26.0,3,9,7,8
58,1,2,2,9,2,3,1,443,0,4,7,2,59570,4.0,0,14,8,1,7.0,2,1,0,0
53,0,2,1,9,3,5,1,444,1,1,3,0,39200,6.0,0,16,8,1,22.0,3,17,15,2
30,0,2,2,3,4,2,1,445,1,1,7,0,64340,5.0,0,14,8,1,10.0,3,8,7,7
38,0,0,2,4,3,1,1,446,1,2,5,2,100480,1.0,0,23,8,1,6.0,2,5,1,3
35,0,2,2,1,2,1,1,447,0,2,0,0,109380,6.0,0,14,8,2,12.0,2,10,0,8
39,0,2,2,1,1,2,1,448,1,2,6,2,23400,0.0,0,11,8,1,9.0,2,8,0,7
40,1,0,1,2,4,1,1,449,1,1,1,2,65450,4.0,0,15,8,0,22.0,2,1,0,0
47,0,1,1,7,4,1,1,450,1,3,7,0,69310,1.0,0,11,8,0,20.0,3,19,2,7
36,0,0,2,28,1,1,1,451,1,2,6,0,48980,4.0,0,13,8,1,12.0,3,7,0,7
31,1,0,1,28,4,3,1,452,1,2,6,2,25930,0.0,0,21,8,0,4.0,2,3,1,2
33,0,0,2,15,3,4,1,453,1,4,5,2,194360,1.0,0,19,8,2,10.0,4,10,6,0
29,1,2,0,3,5,1,1,454,1,1,7,2,27230,6.0,0,11,8,1,3.0,2,0,0,0
33,0,2,1,2,2,5,1,455,1,2,2,2,34790,3.0,0,12,8,0,5.0,3,3,0,2
45,0,2,1,26,1,3,1,456,0,3,0,0,27940,3.0,0,19,8,1,8.0,2,5,0,2
50,0,2,2,10,1,1,1,457,0,1,4,0,52490,9.0,0,21,8,2,32.0,2,5,1,3
33,0,1,2,1,3,2,1,458,1,2,1,1,21760,1.0,0,14,8,1,6.0,2,6,1,2
41,0,1,2,11,3,4,1,459,1,1,2,0,168720,2.0,0,15,8,1,21.0,2,18,0,11
27,0,2,1,20,4,4,1,460,1,2,4,1,34850,9.0,0,17,8,2,4.0,2,2,2,2
45,0,0,2,2,3,3,1,461,0,1,7,1,66440,1.0,0,12,8,0,9.0,3,9,0,8
47,0,2,2,18,4,3,1,462,0,2,6,2,55820,1.0,0,16,8,0,9.0,3,9,0,7
30,1,2,2,2,3,1,1,463,1,2,0,1,40000,4.0,0,12,8,0,7.0,5,5,0,1
50,0,2,1,1,3,5,1,464,0,2,7,1,134960,3.0,0,18,8,1,22.0,3,12,1,5
38,0,1,1,13,3,5,1,465,1,1,4,1,32100,0.0,0,17,8,2,3.0,5,2,0,2
46,0,2,1,28,3,3,1,466,0,3,1,0,190450,6.0,0,11,8,3,13.0,2,8,0,7
24,0,2,2,28,3,1,1,467,0,1,0,0,118490,1.0,0,16,8,1,5.0,3,4,3,2
35,1,2,2,24,3,3,1,468,1,3,0,0,20700,1.0,0,13,8,3,5.0,1,4,0,2
31,0,1,1,5,2,5,1,469,1,2,7,1,65020,1.0,0,12,8,0,4.0,3,4,0,3
18,0,0,2,5,4,4,1,470,1,2,3,2,32300,1.0,0,12,8,1,0.0,3,0,0,0
54,0,2,2,23,3,3,1,471,0,1,2,1,136030,8.0,0,13,8,1,22.0,2,10,0,8
35,0,2,1,6,4,3,1,472,0,1,4,0,119960,1.0,0,19,8,2,16.0,3,16,10,1
30,0,2,1,4,3,1,1,473,0,5,0,1,56050,0.0,0,12,8,1,9.0,0,8,1,7
20,1,2,1,2,2,1,1,474,0,2,6,2,63970,1.0,0,17,8,1,1.0,3,1,0,0
30,1,1,1,8,4,3,1,475,1,1,7,2,191440,0.0,0,11,8,0,4.0,3,3,1,2
26,0,2,2,1,3,2,1,476,0,2,6,1,175840,1.0,0,20,8,0,8.0,2,8,1,3
22,0,2,1,8,3,4,1,477,1,2,8,1,49070,,0,21,8,1,4.0,2,4,1,1
48,0,2,0,2,4,3,1,478,1,2,7,2,45540,2.0,0,11,8,2,19.0,3,2,2,2
48,0,2,2,3,3,3,1,479,1,1,5,2,54150,7.0,0,11,8,1,27.0,1,15,4,8
41,0,2,1,2,3,1,1,480,1,2,6,2,47410,6.0,0,16,8,0,8.0,3,2,2,1
39,0,2,2,2,3,1,1,481,1,3,1,1,21150,1.0,0,18,8,0,21.0,3,21,11,8
27,0,2,1,3,3,1,1,482,1,2,1,1,31610,0.0,0,13,8,2,4.0,0,3,2,2
35,0,2,2,24,3,3,1,483,1,5,7,0,57450,1.0,0,17,8,3,3.0,4,3,1,2
42,0,2,1,23,4,4,1,484,1,1,6,1,23730,6.0,0,14,8,1,21.0,3,1,0,0
50,0,2,2,27,3,3,1,485,1,2,7,1,33100,4.0,0,22,8,1,8.0,3,1,0,0
59,0,2,1,16,4,3,1,486,0,5,2,2,186650,3.0,0,12,8,0,30.0,3,5,4,3
37,1,2,2,15,3,2,1,487,1,2,2,1,44850,5.0,0,11,8,1,15.0,2,1,0,0
55,0,1,1,26,2,1,1,488,0,2,7,1,27890,3.0,0,13,8,1,17.0,2,8,6,7
41,0,0,1,19,1,1,1,489,1,2,6,0,58280,1.0,0,13,8,0,21.0,0,21,5,10
38,0,2,1,24,2,4,1,490,0,1,2,2,23260,8.0,0,14,8,0,19.0,3,1,0,0
26,1,0,1,21,1,1,1,491,0,1,4,2,135250,8.0,0,17,8,1,7.0,4,2,2,2
52,1,2,1,5,4,3,1,492,0,4,1,1,14200,1.0,0,13,8,1,33.0,2,32,6,9
44,0,2,1,16,3,1,1,493,0,1,0,1,80200,3.0,0,11,8,1,23.0,2,12,11,11
50,0,0,0,2,2,1,1,494,1,1,2,1,36880,0.0,0,11,8,0,19.0,3,18,0,13
36,1,2,2,2,4,5,1,495,1,4,7,2,54820,1.0,0,18,8,0,18.0,3,17,15,14
39,0,1,2,11,3,2,1,496,1,1,7,2,160150,1.0,0,11,8,0,21.0,3,21,2,8
33,0,0,2,9,2,5,1,497,1,5,8,2,12000,0.0,0,11,8,1,3.0,3,2,2,2
45,0,2,1,7,2,4,1,498,1,1,1,1,56610,3.0,0,12,8,0,26.0,2,9,1,1
32,0,0,1,15,3,3,1,499,1,2,3,2,69290,9.0,0,20,8,0,10.0,6,8,7,7
34,0,2,2,6,4,2,1,500,1,2,5,0,96130,0.0,0,12,8,1,16.0,5,15,0,9
59,0,2,1,5,3,1,1,501,1,2,6,1,56740,3.0,0,12,8,0,14.0,6,6,0,4
45,0,2,1,16,1,3,1,502,1,2,7,2,54840,1.0,0,20,8,3,6.0,6,6,0,4
53,0,1,2,8,2,3,1,503,1,2,6,1,120610,2.0,0,20,8,1,30.0,2,15,6,12
36,1,2,1,7,2,1,1,504,0,1,6,0,56600,7.0,0,12,8,0,9.0,3,1,0,0
26,1,1,2,2,3,1,1,505,1,2,6,1,48210,6.0,0,14,8,2,6.0,2,3,1,2
34,0,2,1,2,2,1,1,506,1,1,8,1,64100,1.0,0,13,8,1,1.0,5,1,0,0
28,0,2,1,10,3,4,1,507,1,2,8,1,52100,1.0,0,15,8,0,1.0,1,1,0,0
38,0,1,2,9,4,3,1,508,1,2,6,1,26950,3.0,0,14,8,1,8.0,4,2,2,2
50,0,2,1,5,4,1,1,509,1,1,7,1,118780,2.0,0,13,8,1,29.0,2,8,7,7
37,0,2,1,1,3,1,1,510,1,1,2,2,170680,3.0,0,23,8,0,8.0,6,4,0,1
40,0,2,0,2,3,3,1,511,1,5,7,1,24550,1.0,0,15,8,1,8.0,2,7,7,5
26,0,1,1,3,3,3,1,512,1,2,2,0,139640,1.0,0,11,8,2,5.0,1,5,1,3
46,0,2,1,2,1,3,1,513,0,3,6,0,49410,9.0,0,13,8,2,23.0,2,2,2,2
54,0,2,1,5,3,3,1,514,0,2,4,1,24780,6.0,0,11,8,0,13.0,0,9,7,0
56,0,1,1,1,2,1,1,515,0,2,4,1,52280,2.0,0,11,8,0,18.0,4,5,0,3
36,0,2,1,4,2,1,1,516,0,2,1,2,44780,0.0,0,18,8,1,15.0,3,14,7,8
55,0,0,1,2,3,3,1,517,0,2,3,2,75470,7.0,0,16,8,0,31.0,2,9,6,2
